CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
15743478,Johnson,659,Germany,Male,39.0,8,107964.36,52106.33,2,Yes,Yes,0
15707007,Onio,743,France,Female,39.0,8,94263.44,0.0,1,No,No,0
15572547,Vaguine,670,France,Female,45.0,9,155921.81,104930.38,1,No,No,1
15567063,Manna,766,Germany,Female,34.0,6,137995.66,106434.94,1,Yes,Yes,1
15689633,Toomey,845,Spain,Female,38.0,2,179631.85,112803.92,1,No,No,0
15720637,Bell,710,Germany,Female,46.0,10,166586.99,120530.34,1,No,No,1
15616859,Bonwick,602,Germany,Female,43.0,2,115116.35,113641.49,4,No,No,1
15766166,Folliero,604,Spain,Male,43.0,2,23881.62,145081.72,1,Yes,Yes,0
15617655,Holt,564,Spain,Female,35.0,9,105837.38,0.0,2,Yes,Yes,0
15623450,Brown,637,Germany,Female,27.0,7,101418.05,135842.89,1,Yes,Yes,0
15796612,Ch'ang,527,France,Female,31.0,1,182266.01,112203.25,1,No,No,0
15795963,Fiorentini,687,France,Male,34.0,7,28698.17,129895.19,1,Yes,Yes,0
15781598,Middleton,756,Germany,Male,41.0,6,50422.36,149049.92,1,Yes,Yes,1
15691871,Millar,503,Germany,Male,42.0,9,151336.96,153279.39,1,Yes,Yes,0
15740345,Osborne,657,Spain,Male,42.0,5,112979.6,41473.33,1,No,No,1
15662626,Feng,666,France,Female,40.0,2,36371.27,0.0,2,No,No,0
15596575,Vale,615,Germany,Male,39.0,5,52166.25,113193.51,2,Yes,Yes,0
15657321,Arkwookerum,712,Germany,Male,27.0,8,147261.58,113174.21,2,No,No,0
15575955,Lujan,764,France,Female,24.0,0,88724.49,0.0,2,No,No,0
15743893,Alexeyeva,471,France,Male,42.0,3,190531.77,164951.56,1,No,No,0
15697270,Gannon,608,Spain,Male,27.0,4,199953.33,153325.1,1,Yes,Yes,0
15644356,Prokhorova,682,Spain,Female,47.0,10,144290.97,134032.01,1,No,No,0
15677586,Romero,587,Germany,Female,32.0,3,130514.78,125445.04,2,Yes,Yes,0
15571261,Toscani,714,Germany,Female,35.0,6,53954.24,126077.43,2,Yes,Yes,0
15698758,Onwuamaegbu,630,Spain,Female,31.0,1,169802.73,0.0,2,Yes,Yes,0
15787014,King,648,Germany,Female,28.0,8,146851.73,90371.09,1,Yes,Yes,0
15739857,Trentino,785,France,Female,40.0,3,96832.82,0.0,2,Yes,Yes,0
15774630,Peacock,601,Germany,Female,47.0,1,57553.02,142802.02,1,Yes,Yes,0
15805523,Nnaife,717,France,Female,28.0,1,74800.99,90537.16,1,Yes,Yes,0
15749557,Chao,707,France,Female,44.0,6,192542.17,0.0,2,Yes,Yes,0
15681180,Barese,771,France,Female,23.0,7,72990.62,156123.73,1,No,No,0
15742028,Udegbulam,602,France,Female,35.0,5,31050.02,0.0,2,No,No,0
15686463,Fu,626,France,Male,38.0,7,52795.56,141074.59,1,No,No,1
15654379,Onwuatuegwu,588,Spain,Male,59.0,4,27435.41,0.0,2,Yes,Yes,0
15783629,Degtyaryov,616,Germany,Female,42.0,6,150266.81,117899.95,2,No,No,0
15751193,Nnaemeka,621,Spain,Male,33.0,4,40299.23,0.0,2,Yes,Yes,0
15724099,Udinese,674,France,Male,26.0,6,149369.41,166257.96,1,Yes,Yes,0
15568429,Mitchell,633,Spain,Female,46.0,3,120250.58,0.0,2,No,No,0
15648967,Ch'en,698,Germany,Female,64.0,1,84760.32,169362.43,1,No,No,1
15664498,Golovanov,508,France,Male,26.0,7,156424.4,205962.0,1,No,No,0
15779522,Efimov,736,France,Female,24.0,0,109355.73,0.0,2,No,No,1
15583850,Davidson,672,Germany,Male,68.0,0,184936.77,126061.51,2,Yes,Yes,0
15696539,Wade,613,France,Female,21.0,7,36560.51,105627.95,1,Yes,Yes,0
15760121,Maynard,712,France,Male,32.0,9,165693.06,100606.02,1,No,No,0
15628279,Murphy,624,France,Female,38.0,3,163666.85,0.0,2,Yes,Yes,0
15766163,Zotova,676,France,Male,38.0,1,35644.79,0.0,2,Yes,Yes,0
15566467,Hannah,683,Germany,Female,32.0,0,188203.58,138171.1,2,Yes,Yes,0
15639049,Cartagena,489,France,Female,31.0,7,6120.84,139395.08,1,Yes,Yes,0
15736413,Hall,739,France,Male,29.0,1,164484.78,0.0,2,Yes,Yes,0
15634815,Hunt,701,France,Female,37.0,3,164268.28,0.0,2,Yes,Yes,0
15716381,Greece,666,Germany,Female,50.0,7,140136.1,109062.28,1,Yes,Yes,1
15708162,Thomson,565,Germany,Female,40.0,1,121084.27,89994.71,2,Yes,Yes,0
15569364,Victor,666,France,Male,36.0,3,35156.54,0.0,2,No,No,0
15791191,Mitchell,633,France,Male,59.0,2,103159.11,103996.74,1,Yes,Yes,0
15621205,Olisaemeka,578,France,Male,34.0,4,74858.3,175111.11,1,Yes,Yes,0
15704788,Krawczyk,812,Spain,Female,49.0,8,91556.57,66079.45,2,No,No,1
15775756,Alexandrova,809,Germany,Male,33.0,8,199203.21,148055.74,1,No,No,0
15641312,Paterson,615,France,Male,36.0,6,27011.8,0.0,1,Yes,Yes,1
15782531,Chou,684,Spain,Female,31.0,8,188637.05,0.0,2,No,No,0
15724428,Abel,544,France,Male,40.0,8,61581.2,0.0,2,No,No,0
15743617,Chesnokova,713,Germany,Male,47.0,1,197529.23,95994.98,1,No,No,0
15585839,Niu,633,France,Male,37.0,2,182258.17,0.0,2,No,No,0
15658158,Sullivan,672,Germany,Female,23.0,10,80778.5,110741.56,1,No,No,0
15637678,Ma,661,France,Male,35.0,5,155394.52,0.0,1,No,No,0
15701809,Cavill,749,Spain,Female,28.0,3,3408.7,0.0,1,No,No,0
15676937,Nicholls,635,Spain,Female,32.0,8,19367.98,0.0,2,Yes,Yes,1
15778975,Nnonso,850,Germany,Female,70.0,1,62282.99,96947.58,3,No,No,1
15710375,Gibson,641,France,Male,41.0,6,65396.79,0.0,2,No,No,0
15579914,Garcia,633,Germany,Male,30.0,2,139712.81,109786.82,2,Yes,Yes,0
15595160,Renwick,413,Spain,Male,35.0,2,60972.84,0.0,2,Yes,Yes,0
15595391,Norris,538,France,Male,31.0,1,1375.46,0.0,2,No,No,0
15630363,Nkemakonam,437,France,Female,39.0,0,22191.82,102721.49,1,No,No,0
15692443,Piccio,612,Spain,Male,33.0,5,8973.67,69478.57,1,No,No,1
15593795,Linton,516,Germany,Female,53.0,1,118502.34,156674.2,1,No,No,1
15642824,Onyekaozulu,826,Spain,Female,56.0,8,161802.82,174506.1,2,Yes,Yes,1
15683524,Tobenna,660,Germany,Female,23.0,6,90494.72,166070.48,2,No,No,0
15713532,Wang,646,Germany,Female,29.0,4,15470.91,105957.44,1,No,No,0
15719827,O'Donnell,767,France,Male,36.0,3,65147.27,0.0,1,No,No,0
15578435,Langlands,640,France,Male,40.0,8,157886.6,110340.68,1,Yes,Yes,0
15723028,Smith,778,France,Male,33.0,1,85439.73,0.0,2,No,No,0
15595609,Sykes,679,Germany,Male,52.0,9,54038.62,135870.01,2,No,No,0
15622443,Marshall,549,France,Male,31.0,4,25684.85,0.0,2,Yes,Yes,0
15579112,Gibson,598,France,Male,47.0,2,186116.54,0.0,2,Yes,Yes,0
15648479,Stephenson,655,France,Female,45.0,0,166830.71,0.0,2,No,No,0
15659234,Y?,494,France,Male,30.0,3,27886.06,85704.95,1,Yes,Yes,0
15811970,Kang,653,France,Female,42.0,1,5768.32,0.0,2,Yes,Yes,0
15774192,Miller,539,Germany,Female,38.0,8,80575.44,105435.74,1,No,No,1
15595136,Kryukov,645,France,Female,37.0,1,68987.55,0.0,2,Yes,Yes,0
15630580,Y?,751,Germany,Male,34.0,9,27097.82,108513.25,2,Yes,Yes,0
15660646,Fanucci,528,France,Male,35.0,3,199320.77,156687.1,1,No,No,0
15614365,Lombardi,696,Germany,Male,31.0,3,5566.6,150604.52,1,No,No,0
15776128,Hs?,716,France,Female,44.0,6,133871.83,155114.9,1,No,No,0
15787035,Anderson,602,France,Female,35.0,8,152843.53,0.0,2,Yes,Yes,0
15792646,Trentino,647,Spain,Female,64.0,1,41800.18,91216.0,1,Yes,Yes,0
15726832,Donnelly,850,Germany,Male,61.0,3,92053.75,141784.02,1,Yes,Yes,0
15773260,Tsou,590,France,Female,32.0,0,100717.54,127763.24,1,No,No,0
15624437,Johnson,825,Spain,Female,32.0,1,42935.15,0.0,2,Yes,Yes,0
15717138,Watson,850,Spain,Male,31.0,6,149170.92,82613.56,2,No,No,0
15657317,Allan,789,France,Female,32.0,7,107499.39,69423.52,1,No,No,0
15626948,Butcher,701,France,Female,42.0,6,153342.38,86167.82,1,No,No,0
15758901,Henderson,713,Spain,Female,47.0,1,107825.08,0.0,1,No,No,1
15777759,Boucaut,570,France,Male,30.0,2,47952.45,131406.56,1,Yes,Yes,0
15773322,Obiajulu,536,Germany,Female,44.0,4,131007.18,121898.82,1,No,No,0
15697318,Ifeatu,771,Germany,Male,32.0,9,33143.04,77487.2,1,No,No,0
15678916,Kelly,512,France,Female,75.0,2,123304.62,0.0,1,No,No,0
15632118,Pirozzi,698,Spain,Male,45.0,5,141970.02,164450.94,1,No,No,1
15788118,Siciliano,656,France,Male,33.0,7,37136.15,138705.02,2,No,No,0
15788930,Silva,761,Spain,Male,37.0,7,199293.01,132730.17,1,No,No,0
15628583,Iweobiegbunam,709,France,Female,30.0,5,161388.22,0.0,2,Yes,Yes,0
15635177,Williamson,597,Spain,Female,66.0,3,70532.53,0.0,1,Yes,Yes,0
15587690,Madueke,592,France,Male,28.0,2,144290.25,116498.22,1,No,No,0
15627630,Chiagoziem,599,France,Female,41.0,1,96069.82,0.0,2,No,No,0
15610930,Kwemto,572,Germany,Female,35.0,1,185662.84,139979.07,1,No,No,0
15657747,Zito,611,Germany,Female,43.0,9,17913.25,127216.31,2,Yes,Yes,0
15568006,Ukaegbunam,634,France,Female,45.0,2,101039.53,0.0,4,No,No,1
15751748,Trevisani,666,France,Male,51.0,2,156953.54,148222.65,1,No,No,1
15722212,Edmondstone,696,France,Female,41.0,8,28276.83,0.0,2,No,No,0
15658670,Chien,669,France,Female,38.0,8,84049.16,0.0,2,No,No,0
15761654,Boni,726,Spain,Male,30.0,8,147822.44,134152.29,1,Yes,Yes,0
15812210,Yashina,497,Germany,Female,32.0,8,9497.99,111537.23,4,Yes,Yes,1
15787051,Georg,750,Spain,Female,39.0,7,87067.73,119565.92,1,No,No,0
15642991,Tung,850,Spain,Female,29.0,7,23237.25,0.0,2,No,No,0
15713769,Michelides,617,Spain,Male,38.0,7,27239.28,0.0,1,Yes,Yes,0
15605826,Korovina,652,Germany,Male,46.0,10,151481.86,121063.8,3,No,No,1
15648898,Chuang,560,Spain,Female,27.0,7,114669.79,124995.98,1,Yes,Yes,0
15705309,Yuriev,629,Spain,Male,39.0,5,116748.14,0.0,2,No,No,0
15734202,Chidimma,660,Germany,Female,52.0,4,90877.76,86891.84,1,No,No,0
15658852,Stevens,676,France,Male,38.0,8,133692.88,0.0,2,Yes,Yes,0
15612633,Kao,581,Spain,Male,43.0,9,30662.91,78022.61,1,Yes,Yes,0
15604818,Edmund la Touche,798,France,Male,34.0,9,191395.88,154495.79,1,No,No,0
15593900,Belousov,705,France,Male,38.0,1,106648.58,189443.72,1,Yes,Yes,0
15624995,McCane,714,Spain,Female,31.0,6,50899.91,152926.6,1,Yes,Yes,0
15570087,Parry-Okeden,664,France,Female,44.0,8,115452.51,142989.69,1,Yes,Yes,1
15802617,Hudson,697,Germany,Male,43.0,7,64139.1,115371.94,2,No,No,0
15656029,Marsden,609,France,Male,37.0,6,22030.72,0.0,2,Yes,Yes,0
15739194,Manfrin,548,Spain,Male,38.0,0,38434.73,178056.54,2,No,No,0
15607275,Ch'ang,850,Spain,Male,39.0,6,42774.84,206014.94,2,Yes,Yes,1
15629475,Clark,656,France,Male,41.0,2,158973.77,0.0,2,No,No,0
15635034,Aldrich,727,Germany,Male,37.0,9,34551.35,101191.83,1,Yes,Yes,1
15756333,Khan,642,France,Female,55.0,7,101515.76,0.0,2,Yes,Yes,0
15777436,Murray,710,Spain,Female,31.0,5,9561.73,0.0,2,No,No,0
15676835,Anayolisa,710,Spain,Male,33.0,1,168313.17,0.0,2,No,No,0
15574206,Shillito,718,France,Female,37.0,7,55100.09,0.0,2,Yes,Yes,0
15613017,McMillan,586,Germany,Male,32.0,1,31830.06,149814.54,1,No,No,0
15815131,Howells,617,Spain,Female,36.0,7,71519.4,115617.24,1,Yes,Yes,0
15585455,Stewart,630,France,Male,28.0,9,32599.35,0.0,2,No,No,0
15692929,Ikechukwu,791,Germany,Female,42.0,10,139946.68,113657.41,2,Yes,Yes,1
15758081,Repina,673,Spain,Male,39.0,8,110468.51,138160.0,1,Yes,Yes,0
15667476,Cox,477,Germany,Female,36.0,3,74042.0,117700.86,1,No,No,0
15738248,Lo,662,France,Female,37.0,5,151871.84,0.0,2,No,No,0
15672152,Grant,850,Germany,Male,37.0,9,199693.84,122506.38,1,Yes,Yes,1
15673372,Stevenson,635,France,Female,58.0,1,58907.08,0.0,1,Yes,Yes,1
15587611,Kauffmann,537,France,Male,59.0,9,103799.77,0.0,2,No,No,1
15803415,Samsonova,579,France,Female,39.0,3,93835.64,166501.17,2,No,No,0
15715673,Niu,651,Spain,Female,46.0,4,156425.57,89743.05,1,No,No,1
15655648,Bock,610,France,Female,25.0,2,123723.83,0.0,2,No,No,0
15763613,Barlow,581,France,Male,30.0,1,199464.08,0.0,2,No,No,0
15660385,Stevenson,592,France,Male,39.0,7,83084.33,0.0,2,No,No,0
15733261,Kung,688,Spain,Female,35.0,6,25488.43,0.0,1,No,No,1
15796231,Nwankwo,681,France,Female,18.0,1,9596.4,98894.39,1,Yes,Yes,0
15624866,Brewer,658,Germany,Male,37.0,3,70370.24,168735.74,2,No,No,0
15623730,Ch'iu,792,France,Male,34.0,1,86330.32,0.0,1,Yes,Yes,0
15668248,Quinn,528,Germany,Female,62.0,7,168507.68,133201.17,1,No,No,1
15694518,Kodilinyechukwu,624,Spain,Female,36.0,0,111605.9,0.0,2,No,No,0
15638028,Ifeanyichukwu,562,Germany,Male,31.0,4,143317.42,127237.25,2,Yes,Yes,0
15795895,Yermakova,678,Germany,Male,36.0,1,27619.06,117864.85,2,No,No,0
15694376,Sullivan,705,Germany,Female,64.0,3,146573.66,153469.26,3,No,No,1
15669204,Grant,650,Germany,Male,23.0,4,69055.45,93911.3,2,No,No,0
15773779,Jacka,593,Spain,Female,46.0,2,54453.72,76597.79,1,Yes,Yes,0
15580682,Tsai,652,France,Female,40.0,4,33524.6,79927.36,2,Yes,Yes,0
15768530,Emery,554,Spain,Female,27.0,4,135083.73,0.0,2,Yes,Yes,0
15672875,Piccio,584,Germany,Male,32.0,8,137439.34,40172.91,1,Yes,Yes,0
15617082,Sanders,516,France,Male,33.0,7,11205.5,115195.58,1,Yes,Yes,0
15760514,Sharp,789,Germany,Female,43.0,9,60176.1,116644.29,2,Yes,Yes,0
15761775,Myers,598,Germany,Male,20.0,8,29552.7,180293.84,2,Yes,Yes,0
15799964,Campbell,669,Germany,Female,30.0,7,188795.85,139872.81,1,No,No,0
15693906,Abbott,645,France,Female,24.0,3,11638.17,34547.82,1,Yes,Yes,0
15739514,Preston,659,France,Female,32.0,9,93155.75,0.0,2,Yes,Yes,0
15756926,Atherton,833,Germany,Male,29.0,1,48986.18,96462.25,2,Yes,Yes,0
15770984,Fanucci,697,Spain,Female,40.0,7,116951.1,130334.35,2,Yes,Yes,0
15703979,Evans,580,Germany,Male,39.0,3,137041.26,119688.81,1,No,No,0
15801821,Cookson,691,France,Male,38.0,1,44653.5,0.0,2,No,No,0
15711028,Nnachetam,534,France,Male,52.0,1,104035.41,0.0,3,Yes,Yes,1
15791842,Johnstone,478,France,Female,32.0,6,110593.62,71187.24,1,Yes,Yes,0
15746127,Hort,572,France,Female,47.0,2,36099.7,0.0,2,No,No,0
15663625,Johnson,501,France,Male,37.0,4,12470.3,0.0,2,No,No,0
15604891,Zaytseva,624,Spain,Female,38.0,8,95403.41,0.0,2,No,No,0
15589666,Sorokina,595,France,Female,39.0,9,151757.81,136422.41,1,Yes,Yes,0
15627881,Diehl,603,France,Male,30.0,8,47536.46,0.0,2,Yes,Yes,0
15664895,Onuchukwu,602,France,Female,25.0,0,101274.17,0.0,2,Yes,Yes,0
15676094,Osonduagwuike,500,France,Female,34.0,6,140268.45,0.0,1,Yes,Yes,0
15761720,Mead,422,France,Male,41.0,6,11663.09,153238.88,1,No,No,0
15611961,Stewart,615,France,Male,35.0,7,150784.29,0.0,2,No,No,0
15680167,Thomson,635,France,Female,78.0,6,119400.08,47536.4,1,Yes,Yes,0
15762543,Goliwe,711,France,Female,32.0,1,126188.42,0.0,2,No,No,0
15658475,Lori,834,France,Male,36.0,8,89983.02,142882.49,1,No,No,1
15779743,Onwuamaeze,633,France,Female,44.0,7,29761.29,0.0,2,No,No,0
15661532,Butusov,650,France,Female,31.0,1,27073.81,160566.11,2,No,No,0
15782360,Rogers,743,Germany,Male,65.0,2,96399.67,131935.51,1,Yes,Yes,1
15767908,Nicholson,567,France,Male,38.0,6,45422.89,127678.8,2,No,No,0
15677105,Rossi,706,Germany,Female,46.0,4,108699.59,105214.58,1,No,No,1
15641474,Hall,638,France,Male,46.0,9,38967.29,139859.54,1,No,No,0
15624451,Huddart,641,France,Female,38.0,3,116466.19,0.0,2,No,No,0
15577985,Chinomso,574,France,Female,34.0,5,17993.43,112324.45,2,Yes,Yes,0
15571666,Shaw,642,Germany,Male,30.0,8,43250.54,134497.27,1,No,No,0
15783691,Hargreaves,722,Spain,Female,35.0,1,125240.8,120171.58,1,No,No,0
15671172,Swain,623,France,Male,23.0,1,191415.94,106012.2,2,Yes,Yes,0
15731760,Butcher,681,France,Male,25.0,5,90860.97,0.0,1,Yes,Yes,0
15585599,Stone,530,France,Female,34.0,8,141872.52,0.0,2,Yes,Yes,0
15784958,Allan,797,France,Female,55.0,10,49418.87,0.0,4,Yes,Yes,1
15734524,Wang,653,France,Male,51.0,3,170426.65,0.0,1,No,No,1
15614103,Colombo,850,Germany,Male,42.0,8,51016.02,119839.69,1,Yes,Yes,1
15794895,McKay,581,Spain,Male,34.0,1,81175.25,0.0,2,Yes,Yes,0
15772381,Brient,589,Germany,Male,38.0,8,99106.97,92219.21,1,No,No,0
15710553,Yin,555,Germany,Male,48.0,3,79134.78,142055.41,2,Yes,Yes,0
15649292,Bellucci,748,France,Female,49.0,7,163550.58,29602.08,1,No,No,1
15792565,Duncan,745,France,Female,46.0,7,67769.94,0.0,2,Yes,Yes,0
15718245,Pirozzi,730,France,Male,34.0,1,126592.01,0.0,2,Yes,Yes,0
15703117,Findlay,565,France,Female,44.0,1,89602.81,0.0,2,Yes,Yes,0
15758136,King,778,France,Male,37.0,3,179421.84,141803.77,1,Yes,Yes,0
15799932,Iweobiegbunam,812,France,Male,24.0,10,156906.15,0.0,2,Yes,Yes,0
15633516,Tucker,526,France,Male,42.0,1,168486.02,0.0,1,Yes,Yes,0
15622532,Izmailova,708,France,Female,47.0,0,132730.07,126589.12,2,Yes,Yes,1
15798960,Meng,680,France,Male,33.0,2,39057.67,108393.35,1,Yes,Yes,0
15698664,Liang,567,Spain,Male,43.0,2,174606.35,115643.58,2,No,No,0
15703614,Hutchinson,564,Spain,Male,48.0,5,79259.77,132876.23,1,No,No,0
15699195,Shen,709,France,Female,24.0,3,168515.61,110949.41,1,Yes,Yes,0
15710543,Okwuoma,629,France,Male,46.0,1,161125.67,130666.2,1,Yes,Yes,1
15695499,Chinwemma,510,France,Female,45.0,10,77878.62,103821.47,2,Yes,Yes,0
15622321,Golubova,506,France,Female,32.0,3,80823.02,0.0,1,Yes,Yes,0
15715744,Schiavone,605,France,Male,39.0,7,119348.28,0.0,1,Yes,Yes,0
15788151,Moore,650,Spain,Male,32.0,1,178331.36,132187.73,2,Yes,Yes,0
15687153,Graham,850,Germany,Male,49.0,8,119174.88,98649.55,1,No,No,1
15684958,Amadi,489,Germany,Male,38.0,2,82662.73,126444.08,2,Yes,Yes,0
15706116,McKay,659,Germany,Female,30.0,8,40441.1,154159.51,1,No,No,0
15740557,Fedorova,753,France,Female,43.0,5,109881.71,0.0,2,No,No,0
15707291,Percy,477,Germany,Male,48.0,8,157937.35,129250.0,2,Yes,Yes,0
15583353,Floyd,610,Spain,Female,45.0,3,38276.84,0.0,1,No,No,1
15761024,Long,619,France,Female,33.0,2,65222.48,167733.51,2,Yes,Yes,0
15630709,Castiglione,619,Germany,Female,31.0,2,2181.94,56116.3,2,No,No,0
15639590,Melendez,758,France,Female,30.0,3,156249.06,141581.08,1,No,No,0
15659399,Mazzi,516,Germany,Male,50.0,7,45591.23,139675.07,2,No,No,0
15567078,Kovaleva,789,France,Female,27.0,8,79458.12,66201.96,1,Yes,Yes,0
15696373,Gill,687,France,Female,44.0,9,103042.2,0.0,2,No,No,1
15786617,Arcuri,485,Germany,Male,34.0,3,70209.83,133658.24,1,No,No,0
15657449,Chukwuma,446,Germany,Male,25.0,3,176743.51,136202.78,1,No,No,0
15672594,Stevenson,597,France,Female,60.0,0,10703.53,131778.08,1,No,No,1
15714240,Ponomarev,712,Spain,Male,74.0,5,151425.82,0.0,2,No,No,0
15782144,Gilroy,522,France,Female,34.0,3,3894.34,0.0,2,Yes,Yes,0
15665008,Sidorov,805,Germany,Female,26.0,8,28861.69,42712.87,2,Yes,Yes,0
15581733,Bates,781,France,Female,28.0,4,177703.15,0.0,2,No,No,0
15751392,Fanucci,689,Spain,Female,57.0,4,136649.8,0.0,2,No,No,1
15785815,Toscano,670,Germany,Male,31.0,1,175894.24,142631.54,2,Yes,Yes,0
15664214,Hearn,670,France,Male,33.0,2,76257.46,141204.65,2,No,No,0
15579996,Iroawuchi,524,Germany,Female,25.0,7,193668.49,131402.21,1,No,No,0
15675252,Martin,734,Spain,Female,39.0,3,125671.29,92636.96,2,Yes,Yes,0
15579617,Sinclair,489,France,Female,51.0,3,174098.28,0.0,2,Yes,Yes,1
15593976,Swanson,578,Germany,Female,31.0,5,187866.21,102088.68,4,No,No,1
15716041,Chinomso,622,Spain,Male,39.0,9,100862.36,0.0,2,Yes,Yes,0
15654489,Fomin,843,France,Female,38.0,8,10804.04,134887.53,1,Yes,Yes,0
15736302,McKay,687,France,Male,48.0,4,170893.85,0.0,2,Yes,Yes,0
15805909,Bergamaschi,700,Spain,Male,28.0,8,22698.56,159900.38,1,No,No,0
15572762,Matveyeva,410,Germany,Female,50.0,2,89822.48,102278.79,2,No,No,0
15724632,Madukaego,537,France,Female,41.0,0,175262.49,0.0,2,Yes,Yes,0
15670416,Ferri,780,France,Female,43.0,0,15705.27,0.0,1,Yes,Yes,0
15749528,Achebe,652,Spain,Male,58.0,6,170025.43,0.0,2,Yes,Yes,0
15578783,Mai,620,Germany,Male,35.0,0,17242.79,76989.97,1,Yes,Yes,0
15580719,Davis,697,France,Female,23.0,10,79734.23,0.0,2,Yes,Yes,0
15656293,Davey,786,France,Male,35.0,3,92712.97,0.0,2,No,No,0
15691875,Tsou,850,Germany,Female,39.0,5,99689.48,114491.82,1,No,No,0
15596870,Marino,749,Germany,Male,54.0,3,93336.3,144768.94,1,No,No,1
15780770,Kerr,445,France,Male,31.0,7,175893.53,145056.59,1,Yes,Yes,0
15751491,Hsiao,443,Germany,Male,50.0,3,42840.18,117206.3,1,No,No,1
15706200,Graham,637,Germany,Male,41.0,2,140298.24,138014.4,2,No,No,0
15808674,Ejikemeifeuwa,616,Germany,Female,45.0,6,144000.59,128352.59,3,Yes,Yes,1
15641411,Volkova,756,France,Female,23.0,1,113408.11,112568.31,1,Yes,Yes,0
15764661,Wang,644,France,Male,33.0,2,96420.58,0.0,1,No,No,0
15689492,Benjamin,850,Germany,Male,41.0,1,125806.3,176958.46,2,Yes,Yes,0
15602405,Ryrie,703,Germany,Female,38.0,9,65720.92,99167.54,1,No,No,0
15610271,Andreev,684,Spain,Female,42.0,3,31002.03,103210.27,1,No,No,0
15791780,Ts'ao,706,Germany,Female,48.0,10,158248.71,104478.12,3,Yes,Yes,1
15589147,Frolov,580,Spain,Male,61.0,8,94677.83,125921.37,1,Yes,Yes,0
15756975,Montemayor,777,Spain,Female,35.0,3,17257.72,0.0,2,Yes,Yes,0
15729582,Fu,676,Germany,Male,48.0,3,101397.86,80697.44,1,No,No,0
15742971,Whitehead,708,France,Female,44.0,2,84870.23,161887.81,2,No,No,0
15568046,Izuchukwu,809,France,Male,24.0,7,183515.13,109558.36,1,No,No,0
15694890,Lai,588,France,Male,38.0,1,75969.19,124271.26,1,No,No,0
15736963,Herring,623,France,Male,43.0,1,146379.3,0.0,2,Yes,Yes,0
15646490,Duffy,537,Spain,Male,42.0,1,127154.8,190569.23,1,Yes,Yes,0
15607314,Chiefo,536,Spain,Male,53.0,2,2019.78,143923.96,1,No,No,1
15576745,Fyodorov,769,France,Male,48.0,2,197885.72,96542.16,2,Yes,Yes,0
15669606,Chu,690,France,Male,33.0,5,138017.68,0.0,2,No,No,0
15737832,Robertson,771,Spain,Male,45.0,0,170984.97,139825.56,1,No,No,1
15681990,Palmerston,497,Germany,Male,24.0,6,55859.27,111769.14,2,No,No,0
15758050,Madukwe,622,Spain,Male,37.0,4,4459.5,0.0,2,No,No,0
15787848,Chinedum,602,Spain,Male,30.0,9,102135.92,113672.18,2,No,No,0
15713594,French,543,France,Female,32.0,7,112771.95,147256.86,1,No,No,0
15588186,Polyakov,520,Spain,Male,45.0,7,32903.93,107023.03,1,No,No,0
15786739,Clements,669,France,Male,37.0,1,162260.93,125529.55,1,Yes,Yes,0
15699467,Connor,631,Spain,Female,41.0,0,87959.83,0.0,1,No,No,0
15680706,Balashov,537,Germany,Male,48.0,4,166476.95,131834.8,1,No,No,1
15645717,Avdeeva,732,France,Male,62.0,2,25438.87,0.0,2,Yes,Yes,0
15748597,Chester,844,Spain,Male,56.0,5,157230.06,99529.7,1,Yes,Yes,1
15773709,Hung,838,Spain,Male,35.0,0,197305.91,0.0,2,Yes,Yes,0
15629787,Tu,652,France,Male,27.0,10,44435.76,107303.72,2,No,No,0
15661007,Thompson,660,France,Male,33.0,0,181051.99,72783.42,1,No,No,0
15686812,Jones,692,Spain,Female,44.0,8,159069.37,0.0,1,Yes,Yes,0
15754113,Li,588,France,Female,35.0,0,155485.24,0.0,2,Yes,Yes,0
15749489,Denisova,533,Germany,Female,22.0,10,43852.05,115743.6,1,No,No,0
15574352,Clogstoun,850,France,Male,43.0,4,140071.57,161256.53,1,Yes,Yes,0
15701281,Tan,511,France,Male,27.0,8,49089.36,0.0,2,Yes,Yes,0
15811985,Power,530,Spain,Male,44.0,6,55893.37,0.0,2,No,No,0
15713505,Harriman,554,France,Male,31.0,1,192660.55,0.0,2,Yes,Yes,0
15685653,Benson,585,Germany,Female,40.0,3,137028.51,162261.01,2,No,No,0
15758831,Thornton,754,France,Male,39.0,3,34430.16,74896.33,1,No,No,0
15618774,White,474,France,Male,54.0,3,108409.17,0.0,1,No,No,1
15764448,Mackenzie,837,Germany,Male,35.0,0,145325.32,144037.6,1,No,No,0
15611024,Kalinina,567,France,Female,23.0,9,81425.61,93522.2,1,Yes,Yes,0
15738220,Bennet,800,Spain,Male,38.0,1,51553.43,0.0,2,No,No,0
15805764,Hallahan,646,France,Male,18.0,10,52795.15,0.0,2,Yes,Yes,0
15580487,Martin,627,Germany,Male,38.0,8,84270.09,106922.92,2,Yes,Yes,0
15675787,Rivera,505,France,Male,26.0,8,145011.62,112972.57,1,No,No,0
15583580,Chiawuotu,566,Germany,Female,35.0,1,66245.44,123042.0,1,No,No,1
15780654,Sergeyev,619,Germany,Female,33.0,3,36446.74,100488.92,2,Yes,Yes,0
